Absolute path;Relative path;Class
./new_dataset/1_0043.txt;dataset/1_0043.txt;1
./new_dataset/1_0044.txt;dataset/1_0044.txt;1
./new_dataset/1_0045.txt;dataset/1_0045.txt;1
./new_dataset/1_0046.txt;dataset/1_0046.txt;1
./new_dataset/1_0047.txt;dataset/1_0047.txt;1
./new_dataset/1_0048.txt;dataset/1_0048.txt;1
./new_dataset/1_0049.txt;dataset/1_0049.txt;1
./new_dataset/1_0050.txt;dataset/1_0050.txt;1
./new_dataset/1_0051.txt;dataset/1_0051.txt;1
./new_dataset/1_0052.txt;dataset/1_0052.txt;1
./new_dataset/1_0053.txt;dataset/1_0053.txt;1
./new_dataset/1_0054.txt;dataset/1_0054.txt;1
./new_dataset/1_0055.txt;dataset/1_0055.txt;1
./new_dataset/1_0056.txt;dataset/1_0056.txt;1
./new_dataset/1_0057.txt;dataset/1_0057.txt;1
./new_dataset/1_0058.txt;dataset/1_0058.txt;1
./new_dataset/1_0059.txt;dataset/1_0059.txt;1
./new_dataset/1_0060.txt;dataset/1_0060.txt;1
./new_dataset/1_0061.txt;dataset/1_0061.txt;1
./new_dataset/1_0062.txt;dataset/1_0062.txt;1
./new_dataset/1_0063.txt;dataset/1_0063.txt;1
./new_dataset/1_0064.txt;dataset/1_0064.txt;1
./new_dataset/1_0065.txt;dataset/1_0065.txt;1
./new_dataset/1_0066.txt;dataset/1_0066.txt;1
./new_dataset/1_0067.txt;dataset/1_0067.txt;1
./new_dataset/1_0068.txt;dataset/1_0068.txt;1
./new_dataset/1_0069.txt;dataset/1_0069.txt;1
./new_dataset/1_0070.txt;dataset/1_0070.txt;1
./new_dataset/1_0071.txt;dataset/1_0071.txt;1
./new_dataset/1_0072.txt;dataset/1_0072.txt;1
./new_dataset/1_0073.txt;dataset/1_0073.txt;1
./new_dataset/1_0074.txt;dataset/1_0074.txt;1
./new_dataset/1_0075.txt;dataset/1_0075.txt;1
./new_dataset/1_0076.txt;dataset/1_0076.txt;1
./new_dataset/1_0077.txt;dataset/1_0077.txt;1
./new_dataset/1_0078.txt;dataset/1_0078.txt;1
./new_dataset/1_0079.txt;dataset/1_0079.txt;1
./new_dataset/1_0080.txt;dataset/1_0080.txt;1
./new_dataset/1_0081.txt;dataset/1_0081.txt;1
./new_dataset/1_0082.txt;dataset/1_0082.txt;1
./new_dataset/1_0083.txt;dataset/1_0083.txt;1
./new_dataset/1_0084.txt;dataset/1_0084.txt;1
./new_dataset/1_0085.txt;dataset/1_0085.txt;1
./new_dataset/1_0086.txt;dataset/1_0086.txt;1
./new_dataset/1_0087.txt;dataset/1_0087.txt;1
./new_dataset/1_0088.txt;dataset/1_0088.txt;1
./new_dataset/1_0089.txt;dataset/1_0089.txt;1
./new_dataset/1_0090.txt;dataset/1_0090.txt;1
./new_dataset/1_0091.txt;dataset/1_0091.txt;1
./new_dataset/1_0092.txt;dataset/1_0092.txt;1
./new_dataset/1_0093.txt;dataset/1_0093.txt;1
./new_dataset/1_0094.txt;dataset/1_0094.txt;1
./new_dataset/1_0095.txt;dataset/1_0095.txt;1
./new_dataset/1_0096.txt;dataset/1_0096.txt;1
./new_dataset/1_0097.txt;dataset/1_0097.txt;1
./new_dataset/1_0098.txt;dataset/1_0098.txt;1
./new_dataset/1_0099.txt;dataset/1_0099.txt;1
./new_dataset/1_0100.txt;dataset/1_0100.txt;1
./new_dataset/1_0101.txt;dataset/1_0101.txt;1
./new_dataset/1_0102.txt;dataset/1_0102.txt;1
./new_dataset/1_0103.txt;dataset/1_0103.txt;1
./new_dataset/1_0104.txt;dataset/1_0104.txt;1
./new_dataset/1_0105.txt;dataset/1_0105.txt;1
./new_dataset/1_0106.txt;dataset/1_0106.txt;1
./new_dataset/1_0107.txt;dataset/1_0107.txt;1
./new_dataset/1_0108.txt;dataset/1_0108.txt;1
./new_dataset/1_0109.txt;dataset/1_0109.txt;1
./new_dataset/1_0110.txt;dataset/1_0110.txt;1
./new_dataset/1_0111.txt;dataset/1_0111.txt;1
./new_dataset/1_0112.txt;dataset/1_0112.txt;1
./new_dataset/1_0113.txt;dataset/1_0113.txt;1
./new_dataset/1_0114.txt;dataset/1_0114.txt;1
./new_dataset/1_0115.txt;dataset/1_0115.txt;1
./new_dataset/1_0116.txt;dataset/1_0116.txt;1
./new_dataset/1_0117.txt;dataset/1_0117.txt;1
./new_dataset/1_0118.txt;dataset/1_0118.txt;1
./new_dataset/1_0119.txt;dataset/1_0119.txt;1
./new_dataset/1_0120.txt;dataset/1_0120.txt;1
./new_dataset/1_0121.txt;dataset/1_0121.txt;1
./new_dataset/1_0122.txt;dataset/1_0122.txt;1
./new_dataset/1_0123.txt;dataset/1_0123.txt;1
./new_dataset/1_0124.txt;dataset/1_0124.txt;1
./new_dataset/1_0125.txt;dataset/1_0125.txt;1
./new_dataset/1_0126.txt;dataset/1_0126.txt;1
./new_dataset/1_0127.txt;dataset/1_0127.txt;1
./new_dataset/1_0128.txt;dataset/1_0128.txt;1
./new_dataset/1_0129.txt;dataset/1_0129.txt;1
./new_dataset/1_0130.txt;dataset/1_0130.txt;1
./new_dataset/1_0131.txt;dataset/1_0131.txt;1
./new_dataset/1_0132.txt;dataset/1_0132.txt;1
./new_dataset/1_0133.txt;dataset/1_0133.txt;1
./new_dataset/1_0134.txt;dataset/1_0134.txt;1
./new_dataset/1_0135.txt;dataset/1_0135.txt;1
./new_dataset/1_0136.txt;dataset/1_0136.txt;1
./new_dataset/1_0137.txt;dataset/1_0137.txt;1
./new_dataset/1_0138.txt;dataset/1_0138.txt;1
./new_dataset/1_0139.txt;dataset/1_0139.txt;1
./new_dataset/1_0140.txt;dataset/1_0140.txt;1
./new_dataset/1_0141.txt;dataset/1_0141.txt;1
./new_dataset/1_0142.txt;dataset/1_0142.txt;1
./new_dataset/1_0143.txt;dataset/1_0143.txt;1
./new_dataset/1_0144.txt;dataset/1_0144.txt;1
./new_dataset/1_0145.txt;dataset/1_0145.txt;1
./new_dataset/1_0146.txt;dataset/1_0146.txt;1
./new_dataset/1_0147.txt;dataset/1_0147.txt;1
./new_dataset/1_0148.txt;dataset/1_0148.txt;1
./new_dataset/1_0149.txt;dataset/1_0149.txt;1
./new_dataset/1_0150.txt;dataset/1_0150.txt;1
./new_dataset/1_0151.txt;dataset/1_0151.txt;1
./new_dataset/1_0152.txt;dataset/1_0152.txt;1
./new_dataset/1_0153.txt;dataset/1_0153.txt;1
./new_dataset/1_0154.txt;dataset/1_0154.txt;1
./new_dataset/1_0155.txt;dataset/1_0155.txt;1
./new_dataset/1_0156.txt;dataset/1_0156.txt;1
./new_dataset/1_0157.txt;dataset/1_0157.txt;1
./new_dataset/1_0158.txt;dataset/1_0158.txt;1
./new_dataset/1_0159.txt;dataset/1_0159.txt;1
./new_dataset/1_0160.txt;dataset/1_0160.txt;1
./new_dataset/1_0161.txt;dataset/1_0161.txt;1
./new_dataset/1_0162.txt;dataset/1_0162.txt;1
./new_dataset/1_0163.txt;dataset/1_0163.txt;1
./new_dataset/1_0164.txt;dataset/1_0164.txt;1
./new_dataset/1_0165.txt;dataset/1_0165.txt;1
./new_dataset/1_0166.txt;dataset/1_0166.txt;1
./new_dataset/1_0167.txt;dataset/1_0167.txt;1
./new_dataset/1_0168.txt;dataset/1_0168.txt;1
./new_dataset/1_0169.txt;dataset/1_0169.txt;1
./new_dataset/1_0170.txt;dataset/1_0170.txt;1
./new_dataset/1_0171.txt;dataset/1_0171.txt;1
./new_dataset/1_0172.txt;dataset/1_0172.txt;1
./new_dataset/1_0173.txt;dataset/1_0173.txt;1
./new_dataset/1_0174.txt;dataset/1_0174.txt;1
./new_dataset/1_0175.txt;dataset/1_0175.txt;1
./new_dataset/1_0176.txt;dataset/1_0176.txt;1
./new_dataset/1_0177.txt;dataset/1_0177.txt;1
./new_dataset/1_0178.txt;dataset/1_0178.txt;1
./new_dataset/1_0179.txt;dataset/1_0179.txt;1
./new_dataset/1_0180.txt;dataset/1_0180.txt;1
./new_dataset/1_0181.txt;dataset/1_0181.txt;1
./new_dataset/1_0182.txt;dataset/1_0182.txt;1
./new_dataset/1_0183.txt;dataset/1_0183.txt;1
./new_dataset/1_0184.txt;dataset/1_0184.txt;1
./new_dataset/1_0185.txt;dataset/1_0185.txt;1
./new_dataset/1_0186.txt;dataset/1_0186.txt;1
./new_dataset/1_0187.txt;dataset/1_0187.txt;1
./new_dataset/1_0188.txt;dataset/1_0188.txt;1
./new_dataset/1_0189.txt;dataset/1_0189.txt;1
./new_dataset/1_0190.txt;dataset/1_0190.txt;1
./new_dataset/1_0191.txt;dataset/1_0191.txt;1
./new_dataset/1_0192.txt;dataset/1_0192.txt;1
./new_dataset/1_0193.txt;dataset/1_0193.txt;1
./new_dataset/1_0194.txt;dataset/1_0194.txt;1
./new_dataset/1_0195.txt;dataset/1_0195.txt;1
./new_dataset/1_0196.txt;dataset/1_0196.txt;1
./new_dataset/1_0197.txt;dataset/1_0197.txt;1
./new_dataset/1_0198.txt;dataset/1_0198.txt;1
./new_dataset/1_0199.txt;dataset/1_0199.txt;1
./new_dataset/1_0200.txt;dataset/1_0200.txt;1
./new_dataset/1_0201.txt;dataset/1_0201.txt;1
./new_dataset/1_0202.txt;dataset/1_0202.txt;1
./new_dataset/1_0203.txt;dataset/1_0203.txt;1
./new_dataset/1_0204.txt;dataset/1_0204.txt;1
./new_dataset/1_0205.txt;dataset/1_0205.txt;1
./new_dataset/1_0206.txt;dataset/1_0206.txt;1
./new_dataset/1_0207.txt;dataset/1_0207.txt;1
./new_dataset/1_0208.txt;dataset/1_0208.txt;1
./new_dataset/1_0209.txt;dataset/1_0209.txt;1
./new_dataset/1_0210.txt;dataset/1_0210.txt;1
./new_dataset/1_0211.txt;dataset/1_0211.txt;1
./new_dataset/1_0212.txt;dataset/1_0212.txt;1
./new_dataset/1_0213.txt;dataset/1_0213.txt;1
./new_dataset/1_0214.txt;dataset/1_0214.txt;1
./new_dataset/1_0215.txt;dataset/1_0215.txt;1
./new_dataset/1_0216.txt;dataset/1_0216.txt;1
./new_dataset/1_0217.txt;dataset/1_0217.txt;1
./new_dataset/1_0218.txt;dataset/1_0218.txt;1
./new_dataset/1_0219.txt;dataset/1_0219.txt;1
./new_dataset/1_0220.txt;dataset/1_0220.txt;1
./new_dataset/1_0221.txt;dataset/1_0221.txt;1
./new_dataset/1_0222.txt;dataset/1_0222.txt;1
./new_dataset/1_0223.txt;dataset/1_0223.txt;1
./new_dataset/1_0224.txt;dataset/1_0224.txt;1
./new_dataset/1_0225.txt;dataset/1_0225.txt;1
./new_dataset/1_0226.txt;dataset/1_0226.txt;1
./new_dataset/1_0227.txt;dataset/1_0227.txt;1
./new_dataset/1_0228.txt;dataset/1_0228.txt;1
./new_dataset/1_0229.txt;dataset/1_0229.txt;1
./new_dataset/1_0230.txt;dataset/1_0230.txt;1
./new_dataset/1_0231.txt;dataset/1_0231.txt;1
./new_dataset/1_0232.txt;dataset/1_0232.txt;1
./new_dataset/1_0233.txt;dataset/1_0233.txt;1
./new_dataset/1_0234.txt;dataset/1_0234.txt;1
./new_dataset/1_0235.txt;dataset/1_0235.txt;1
./new_dataset/1_0236.txt;dataset/1_0236.txt;1
./new_dataset/1_0237.txt;dataset/1_0237.txt;1
./new_dataset/1_0238.txt;dataset/1_0238.txt;1
./new_dataset/1_0239.txt;dataset/1_0239.txt;1
./new_dataset/1_0240.txt;dataset/1_0240.txt;1
./new_dataset/1_0241.txt;dataset/1_0241.txt;1
./new_dataset/1_0242.txt;dataset/1_0242.txt;1
./new_dataset/1_0243.txt;dataset/1_0243.txt;1
./new_dataset/1_0244.txt;dataset/1_0244.txt;1
./new_dataset/1_0245.txt;dataset/1_0245.txt;1
./new_dataset/1_0246.txt;dataset/1_0246.txt;1
./new_dataset/1_0247.txt;dataset/1_0247.txt;1
./new_dataset/1_0248.txt;dataset/1_0248.txt;1
./new_dataset/1_0249.txt;dataset/1_0249.txt;1
./new_dataset/1_0250.txt;dataset/1_0250.txt;1
./new_dataset/1_0251.txt;dataset/1_0251.txt;1
./new_dataset/1_0252.txt;dataset/1_0252.txt;1
./new_dataset/1_0253.txt;dataset/1_0253.txt;1
./new_dataset/1_0254.txt;dataset/1_0254.txt;1
./new_dataset/1_0255.txt;dataset/1_0255.txt;1
./new_dataset/1_0256.txt;dataset/1_0256.txt;1
./new_dataset/1_0257.txt;dataset/1_0257.txt;1
./new_dataset/1_0258.txt;dataset/1_0258.txt;1
./new_dataset/1_0259.txt;dataset/1_0259.txt;1
./new_dataset/1_0260.txt;dataset/1_0260.txt;1
./new_dataset/1_0261.txt;dataset/1_0261.txt;1
./new_dataset/1_0262.txt;dataset/1_0262.txt;1
./new_dataset/1_0263.txt;dataset/1_0263.txt;1
./new_dataset/1_0264.txt;dataset/1_0264.txt;1
./new_dataset/1_0265.txt;dataset/1_0265.txt;1
./new_dataset/1_0266.txt;dataset/1_0266.txt;1
./new_dataset/1_0267.txt;dataset/1_0267.txt;1
./new_dataset/1_0268.txt;dataset/1_0268.txt;1
./new_dataset/1_0269.txt;dataset/1_0269.txt;1
./new_dataset/1_0270.txt;dataset/1_0270.txt;1
./new_dataset/1_0271.txt;dataset/1_0271.txt;1
./new_dataset/1_0272.txt;dataset/1_0272.txt;1
./new_dataset/1_0273.txt;dataset/1_0273.txt;1
./new_dataset/1_0274.txt;dataset/1_0274.txt;1
./new_dataset/1_0275.txt;dataset/1_0275.txt;1
./new_dataset/1_0276.txt;dataset/1_0276.txt;1
./new_dataset/1_0277.txt;dataset/1_0277.txt;1
./new_dataset/1_0278.txt;dataset/1_0278.txt;1
./new_dataset/1_0279.txt;dataset/1_0279.txt;1
./new_dataset/1_0280.txt;dataset/1_0280.txt;1
./new_dataset/1_0281.txt;dataset/1_0281.txt;1
./new_dataset/1_0282.txt;dataset/1_0282.txt;1
./new_dataset/1_0283.txt;dataset/1_0283.txt;1
./new_dataset/1_0284.txt;dataset/1_0284.txt;1
./new_dataset/1_0285.txt;dataset/1_0285.txt;1
./new_dataset/1_0286.txt;dataset/1_0286.txt;1
./new_dataset/1_0287.txt;dataset/1_0287.txt;1
./new_dataset/1_0288.txt;dataset/1_0288.txt;1
./new_dataset/1_0289.txt;dataset/1_0289.txt;1
./new_dataset/1_0290.txt;dataset/1_0290.txt;1
./new_dataset/1_0291.txt;dataset/1_0291.txt;1
./new_dataset/1_0292.txt;dataset/1_0292.txt;1
./new_dataset/1_0293.txt;dataset/1_0293.txt;1
./new_dataset/1_0294.txt;dataset/1_0294.txt;1
./new_dataset/1_0295.txt;dataset/1_0295.txt;1
./new_dataset/1_0296.txt;dataset/1_0296.txt;1
./new_dataset/1_0297.txt;dataset/1_0297.txt;1
./new_dataset/1_0298.txt;dataset/1_0298.txt;1
./new_dataset/1_0299.txt;dataset/1_0299.txt;1
./new_dataset/1_0300.txt;dataset/1_0300.txt;1
./new_dataset/1_0301.txt;dataset/1_0301.txt;1
./new_dataset/1_0302.txt;dataset/1_0302.txt;1
./new_dataset/1_0303.txt;dataset/1_0303.txt;1
./new_dataset/1_0304.txt;dataset/1_0304.txt;1
./new_dataset/1_0305.txt;dataset/1_0305.txt;1
./new_dataset/1_0306.txt;dataset/1_0306.txt;1
./new_dataset/1_0307.txt;dataset/1_0307.txt;1
./new_dataset/1_0308.txt;dataset/1_0308.txt;1
./new_dataset/1_0309.txt;dataset/1_0309.txt;1
./new_dataset/1_0310.txt;dataset/1_0310.txt;1
./new_dataset/1_0311.txt;dataset/1_0311.txt;1
./new_dataset/1_0312.txt;dataset/1_0312.txt;1
./new_dataset/1_0313.txt;dataset/1_0313.txt;1
./new_dataset/1_0314.txt;dataset/1_0314.txt;1
./new_dataset/1_0315.txt;dataset/1_0315.txt;1
./new_dataset/1_0316.txt;dataset/1_0316.txt;1
./new_dataset/1_0317.txt;dataset/1_0317.txt;1
./new_dataset/1_0318.txt;dataset/1_0318.txt;1
./new_dataset/1_0319.txt;dataset/1_0319.txt;1
./new_dataset/1_0320.txt;dataset/1_0320.txt;1
./new_dataset/1_0321.txt;dataset/1_0321.txt;1
./new_dataset/1_0322.txt;dataset/1_0322.txt;1
./new_dataset/1_0323.txt;dataset/1_0323.txt;1
./new_dataset/1_0324.txt;dataset/1_0324.txt;1
./new_dataset/1_0325.txt;dataset/1_0325.txt;1
./new_dataset/1_0326.txt;dataset/1_0326.txt;1
./new_dataset/1_0327.txt;dataset/1_0327.txt;1
./new_dataset/1_0328.txt;dataset/1_0328.txt;1
./new_dataset/1_0329.txt;dataset/1_0329.txt;1
./new_dataset/1_0330.txt;dataset/1_0330.txt;1
./new_dataset/1_0331.txt;dataset/1_0331.txt;1
./new_dataset/1_0332.txt;dataset/1_0332.txt;1
./new_dataset/1_0333.txt;dataset/1_0333.txt;1
./new_dataset/1_0334.txt;dataset/1_0334.txt;1
./new_dataset/1_0335.txt;dataset/1_0335.txt;1
./new_dataset/1_0336.txt;dataset/1_0336.txt;1
./new_dataset/1_0337.txt;dataset/1_0337.txt;1
./new_dataset/1_0338.txt;dataset/1_0338.txt;1
./new_dataset/1_0339.txt;dataset/1_0339.txt;1
./new_dataset/1_0340.txt;dataset/1_0340.txt;1
./new_dataset/1_0341.txt;dataset/1_0341.txt;1
./new_dataset/1_0342.txt;dataset/1_0342.txt;1
./new_dataset/1_0343.txt;dataset/1_0343.txt;1
./new_dataset/1_0344.txt;dataset/1_0344.txt;1
./new_dataset/1_0345.txt;dataset/1_0345.txt;1
./new_dataset/1_0346.txt;dataset/1_0346.txt;1
./new_dataset/1_0347.txt;dataset/1_0347.txt;1
./new_dataset/1_0348.txt;dataset/1_0348.txt;1
./new_dataset/1_0349.txt;dataset/1_0349.txt;1
./new_dataset/1_0350.txt;dataset/1_0350.txt;1
./new_dataset/1_0351.txt;dataset/1_0351.txt;1
./new_dataset/1_0352.txt;dataset/1_0352.txt;1
./new_dataset/1_0353.txt;dataset/1_0353.txt;1
./new_dataset/1_0354.txt;dataset/1_0354.txt;1
./new_dataset/1_0355.txt;dataset/1_0355.txt;1
./new_dataset/1_0356.txt;dataset/1_0356.txt;1
./new_dataset/1_0357.txt;dataset/1_0357.txt;1
./new_dataset/1_0358.txt;dataset/1_0358.txt;1
./new_dataset/1_0359.txt;dataset/1_0359.txt;1
./new_dataset/1_0360.txt;dataset/1_0360.txt;1
./new_dataset/1_0361.txt;dataset/1_0361.txt;1
./new_dataset/1_0362.txt;dataset/1_0362.txt;1
./new_dataset/1_0363.txt;dataset/1_0363.txt;1
./new_dataset/1_0364.txt;dataset/1_0364.txt;1
./new_dataset/1_0365.txt;dataset/1_0365.txt;1
./new_dataset/1_0366.txt;dataset/1_0366.txt;1
./new_dataset/1_0367.txt;dataset/1_0367.txt;1
./new_dataset/1_0368.txt;dataset/1_0368.txt;1
./new_dataset/1_0369.txt;dataset/1_0369.txt;1
./new_dataset/1_0370.txt;dataset/1_0370.txt;1
./new_dataset/1_0371.txt;dataset/1_0371.txt;1
./new_dataset/1_0372.txt;dataset/1_0372.txt;1
./new_dataset/1_0373.txt;dataset/1_0373.txt;1
./new_dataset/1_0374.txt;dataset/1_0374.txt;1
./new_dataset/1_0375.txt;dataset/1_0375.txt;1
./new_dataset/1_0376.txt;dataset/1_0376.txt;1
./new_dataset/1_0377.txt;dataset/1_0377.txt;1
./new_dataset/1_0378.txt;dataset/1_0378.txt;1
./new_dataset/1_0379.txt;dataset/1_0379.txt;1
./new_dataset/1_0380.txt;dataset/1_0380.txt;1
./new_dataset/1_0381.txt;dataset/1_0381.txt;1
./new_dataset/1_0382.txt;dataset/1_0382.txt;1
./new_dataset/1_0383.txt;dataset/1_0383.txt;1
./new_dataset/1_0384.txt;dataset/1_0384.txt;1
./new_dataset/1_0385.txt;dataset/1_0385.txt;1
./new_dataset/1_0386.txt;dataset/1_0386.txt;1
./new_dataset/1_0387.txt;dataset/1_0387.txt;1
./new_dataset/1_0388.txt;dataset/1_0388.txt;1
./new_dataset/1_0389.txt;dataset/1_0389.txt;1
./new_dataset/1_0390.txt;dataset/1_0390.txt;1
./new_dataset/1_0391.txt;dataset/1_0391.txt;1
./new_dataset/1_0392.txt;dataset/1_0392.txt;1
./new_dataset/1_0393.txt;dataset/1_0393.txt;1
./new_dataset/1_0394.txt;dataset/1_0394.txt;1
./new_dataset/1_0395.txt;dataset/1_0395.txt;1
./new_dataset/1_0396.txt;dataset/1_0396.txt;1
./new_dataset/1_0397.txt;dataset/1_0397.txt;1
./new_dataset/1_0398.txt;dataset/1_0398.txt;1
./new_dataset/1_0399.txt;dataset/1_0399.txt;1
./new_dataset/1_0400.txt;dataset/1_0400.txt;1
./new_dataset/1_0401.txt;dataset/1_0401.txt;1
./new_dataset/1_0402.txt;dataset/1_0402.txt;1
./new_dataset/1_0403.txt;dataset/1_0403.txt;1
./new_dataset/1_0404.txt;dataset/1_0404.txt;1
./new_dataset/1_0405.txt;dataset/1_0405.txt;1
./new_dataset/1_0406.txt;dataset/1_0406.txt;1
./new_dataset/1_0407.txt;dataset/1_0407.txt;1
./new_dataset/1_0408.txt;dataset/1_0408.txt;1
./new_dataset/1_0409.txt;dataset/1_0409.txt;1
./new_dataset/1_0410.txt;dataset/1_0410.txt;1
./new_dataset/1_0411.txt;dataset/1_0411.txt;1
./new_dataset/1_0412.txt;dataset/1_0412.txt;1
./new_dataset/1_0413.txt;dataset/1_0413.txt;1
./new_dataset/1_0414.txt;dataset/1_0414.txt;1
./new_dataset/1_0415.txt;dataset/1_0415.txt;1
./new_dataset/1_0416.txt;dataset/1_0416.txt;1
./new_dataset/1_0417.txt;dataset/1_0417.txt;1
./new_dataset/1_0418.txt;dataset/1_0418.txt;1
./new_dataset/1_0419.txt;dataset/1_0419.txt;1
./new_dataset/1_0420.txt;dataset/1_0420.txt;1
./new_dataset/1_0421.txt;dataset/1_0421.txt;1
./new_dataset/1_0422.txt;dataset/1_0422.txt;1
./new_dataset/1_0423.txt;dataset/1_0423.txt;1
./new_dataset/1_0424.txt;dataset/1_0424.txt;1
./new_dataset/1_0425.txt;dataset/1_0425.txt;1
./new_dataset/1_0426.txt;dataset/1_0426.txt;1
./new_dataset/1_0427.txt;dataset/1_0427.txt;1
./new_dataset/1_0428.txt;dataset/1_0428.txt;1
./new_dataset/1_0429.txt;dataset/1_0429.txt;1
./new_dataset/1_0430.txt;dataset/1_0430.txt;1
./new_dataset/1_0431.txt;dataset/1_0431.txt;1
./new_dataset/1_0432.txt;dataset/1_0432.txt;1
./new_dataset/1_0433.txt;dataset/1_0433.txt;1
./new_dataset/1_0434.txt;dataset/1_0434.txt;1
./new_dataset/1_0435.txt;dataset/1_0435.txt;1
./new_dataset/1_0436.txt;dataset/1_0436.txt;1
./new_dataset/1_0437.txt;dataset/1_0437.txt;1
./new_dataset/1_0438.txt;dataset/1_0438.txt;1
./new_dataset/1_0439.txt;dataset/1_0439.txt;1
./new_dataset/1_0440.txt;dataset/1_0440.txt;1
./new_dataset/1_0441.txt;dataset/1_0441.txt;1
./new_dataset/1_0442.txt;dataset/1_0442.txt;1
./new_dataset/1_0443.txt;dataset/1_0443.txt;1
./new_dataset/1_0444.txt;dataset/1_0444.txt;1
./new_dataset/1_0445.txt;dataset/1_0445.txt;1
./new_dataset/1_0446.txt;dataset/1_0446.txt;1
./new_dataset/1_0447.txt;dataset/1_0447.txt;1
./new_dataset/1_0448.txt;dataset/1_0448.txt;1
./new_dataset/1_0449.txt;dataset/1_0449.txt;1
./new_dataset/1_0450.txt;dataset/1_0450.txt;1
./new_dataset/1_0451.txt;dataset/1_0451.txt;1
./new_dataset/1_0452.txt;dataset/1_0452.txt;1
./new_dataset/1_0453.txt;dataset/1_0453.txt;1
./new_dataset/1_0454.txt;dataset/1_0454.txt;1
./new_dataset/1_0455.txt;dataset/1_0455.txt;1
./new_dataset/1_0456.txt;dataset/1_0456.txt;1
./new_dataset/1_0457.txt;dataset/1_0457.txt;1
./new_dataset/1_0458.txt;dataset/1_0458.txt;1
./new_dataset/1_0459.txt;dataset/1_0459.txt;1
./new_dataset/1_0460.txt;dataset/1_0460.txt;1
./new_dataset/1_0461.txt;dataset/1_0461.txt;1
./new_dataset/1_0462.txt;dataset/1_0462.txt;1
./new_dataset/1_0463.txt;dataset/1_0463.txt;1
./new_dataset/1_0464.txt;dataset/1_0464.txt;1
./new_dataset/1_0465.txt;dataset/1_0465.txt;1
./new_dataset/1_0466.txt;dataset/1_0466.txt;1
./new_dataset/1_0467.txt;dataset/1_0467.txt;1
./new_dataset/1_0468.txt;dataset/1_0468.txt;1
./new_dataset/1_0469.txt;dataset/1_0469.txt;1
./new_dataset/1_0470.txt;dataset/1_0470.txt;1
./new_dataset/1_0471.txt;dataset/1_0471.txt;1
./new_dataset/1_0472.txt;dataset/1_0472.txt;1
./new_dataset/1_0473.txt;dataset/1_0473.txt;1
./new_dataset/1_0474.txt;dataset/1_0474.txt;1
./new_dataset/1_0475.txt;dataset/1_0475.txt;1
./new_dataset/1_0476.txt;dataset/1_0476.txt;1
./new_dataset/1_0477.txt;dataset/1_0477.txt;1
./new_dataset/1_0478.txt;dataset/1_0478.txt;1
./new_dataset/1_0479.txt;dataset/1_0479.txt;1
./new_dataset/1_0480.txt;dataset/1_0480.txt;1
./new_dataset/1_0481.txt;dataset/1_0481.txt;1
