Absolute path;Relative path;Class
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0036.txt;../CEGVK39N/laba/dataset/1/0036.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0037.txt;../CEGVK39N/laba/dataset/1/0037.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0038.txt;../CEGVK39N/laba/dataset/1/0038.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0039.txt;../CEGVK39N/laba/dataset/1/0039.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0040.txt;../CEGVK39N/laba/dataset/1/0040.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0041.txt;../CEGVK39N/laba/dataset/1/0041.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0042.txt;../CEGVK39N/laba/dataset/1/0042.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0043.txt;../CEGVK39N/laba/dataset/1/0043.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0044.txt;../CEGVK39N/laba/dataset/1/0044.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0045.txt;../CEGVK39N/laba/dataset/1/0045.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0046.txt;../CEGVK39N/laba/dataset/1/0046.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0047.txt;../CEGVK39N/laba/dataset/1/0047.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0048.txt;../CEGVK39N/laba/dataset/1/0048.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0049.txt;../CEGVK39N/laba/dataset/1/0049.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0050.txt;../CEGVK39N/laba/dataset/1/0050.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0051.txt;../CEGVK39N/laba/dataset/1/0051.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0052.txt;../CEGVK39N/laba/dataset/1/0052.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0053.txt;../CEGVK39N/laba/dataset/1/0053.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0054.txt;../CEGVK39N/laba/dataset/1/0054.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0055.txt;../CEGVK39N/laba/dataset/1/0055.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0056.txt;../CEGVK39N/laba/dataset/1/0056.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0057.txt;../CEGVK39N/laba/dataset/1/0057.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0058.txt;../CEGVK39N/laba/dataset/1/0058.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0059.txt;../CEGVK39N/laba/dataset/1/0059.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0060.txt;../CEGVK39N/laba/dataset/1/0060.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0061.txt;../CEGVK39N/laba/dataset/1/0061.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0062.txt;../CEGVK39N/laba/dataset/1/0062.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0063.txt;../CEGVK39N/laba/dataset/1/0063.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0064.txt;../CEGVK39N/laba/dataset/1/0064.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0065.txt;../CEGVK39N/laba/dataset/1/0065.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0066.txt;../CEGVK39N/laba/dataset/1/0066.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0067.txt;../CEGVK39N/laba/dataset/1/0067.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0068.txt;../CEGVK39N/laba/dataset/1/0068.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0069.txt;../CEGVK39N/laba/dataset/1/0069.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0070.txt;../CEGVK39N/laba/dataset/1/0070.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0071.txt;../CEGVK39N/laba/dataset/1/0071.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0072.txt;../CEGVK39N/laba/dataset/1/0072.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0073.txt;../CEGVK39N/laba/dataset/1/0073.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0074.txt;../CEGVK39N/laba/dataset/1/0074.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0075.txt;../CEGVK39N/laba/dataset/1/0075.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0076.txt;../CEGVK39N/laba/dataset/1/0076.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0077.txt;../CEGVK39N/laba/dataset/1/0077.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0078.txt;../CEGVK39N/laba/dataset/1/0078.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0079.txt;../CEGVK39N/laba/dataset/1/0079.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0080.txt;../CEGVK39N/laba/dataset/1/0080.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0081.txt;../CEGVK39N/laba/dataset/1/0081.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0082.txt;../CEGVK39N/laba/dataset/1/0082.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0083.txt;../CEGVK39N/laba/dataset/1/0083.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0084.txt;../CEGVK39N/laba/dataset/1/0084.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0085.txt;../CEGVK39N/laba/dataset/1/0085.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0086.txt;../CEGVK39N/laba/dataset/1/0086.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0087.txt;../CEGVK39N/laba/dataset/1/0087.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0088.txt;../CEGVK39N/laba/dataset/1/0088.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0089.txt;../CEGVK39N/laba/dataset/1/0089.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0090.txt;../CEGVK39N/laba/dataset/1/0090.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0091.txt;../CEGVK39N/laba/dataset/1/0091.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0092.txt;../CEGVK39N/laba/dataset/1/0092.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0093.txt;../CEGVK39N/laba/dataset/1/0093.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0094.txt;../CEGVK39N/laba/dataset/1/0094.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0095.txt;../CEGVK39N/laba/dataset/1/0095.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0096.txt;../CEGVK39N/laba/dataset/1/0096.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0097.txt;../CEGVK39N/laba/dataset/1/0097.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0098.txt;../CEGVK39N/laba/dataset/1/0098.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0099.txt;../CEGVK39N/laba/dataset/1/0099.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0100.txt;../CEGVK39N/laba/dataset/1/0100.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0101.txt;../CEGVK39N/laba/dataset/1/0101.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0102.txt;../CEGVK39N/laba/dataset/1/0102.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0103.txt;../CEGVK39N/laba/dataset/1/0103.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0104.txt;../CEGVK39N/laba/dataset/1/0104.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0105.txt;../CEGVK39N/laba/dataset/1/0105.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0106.txt;../CEGVK39N/laba/dataset/1/0106.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0107.txt;../CEGVK39N/laba/dataset/1/0107.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0108.txt;../CEGVK39N/laba/dataset/1/0108.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0109.txt;../CEGVK39N/laba/dataset/1/0109.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0110.txt;../CEGVK39N/laba/dataset/1/0110.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0111.txt;../CEGVK39N/laba/dataset/1/0111.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0112.txt;../CEGVK39N/laba/dataset/1/0112.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0113.txt;../CEGVK39N/laba/dataset/1/0113.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0114.txt;../CEGVK39N/laba/dataset/1/0114.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0115.txt;../CEGVK39N/laba/dataset/1/0115.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0116.txt;../CEGVK39N/laba/dataset/1/0116.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0117.txt;../CEGVK39N/laba/dataset/1/0117.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0118.txt;../CEGVK39N/laba/dataset/1/0118.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0119.txt;../CEGVK39N/laba/dataset/1/0119.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0120.txt;../CEGVK39N/laba/dataset/1/0120.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0121.txt;../CEGVK39N/laba/dataset/1/0121.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0122.txt;../CEGVK39N/laba/dataset/1/0122.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0123.txt;../CEGVK39N/laba/dataset/1/0123.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0124.txt;../CEGVK39N/laba/dataset/1/0124.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0125.txt;../CEGVK39N/laba/dataset/1/0125.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0126.txt;../CEGVK39N/laba/dataset/1/0126.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0127.txt;../CEGVK39N/laba/dataset/1/0127.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0128.txt;../CEGVK39N/laba/dataset/1/0128.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0129.txt;../CEGVK39N/laba/dataset/1/0129.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0130.txt;../CEGVK39N/laba/dataset/1/0130.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0131.txt;../CEGVK39N/laba/dataset/1/0131.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0132.txt;../CEGVK39N/laba/dataset/1/0132.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0133.txt;../CEGVK39N/laba/dataset/1/0133.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0134.txt;../CEGVK39N/laba/dataset/1/0134.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0135.txt;../CEGVK39N/laba/dataset/1/0135.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0136.txt;../CEGVK39N/laba/dataset/1/0136.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0137.txt;../CEGVK39N/laba/dataset/1/0137.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0138.txt;../CEGVK39N/laba/dataset/1/0138.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0139.txt;../CEGVK39N/laba/dataset/1/0139.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0140.txt;../CEGVK39N/laba/dataset/1/0140.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0141.txt;../CEGVK39N/laba/dataset/1/0141.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0142.txt;../CEGVK39N/laba/dataset/1/0142.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0143.txt;../CEGVK39N/laba/dataset/1/0143.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0144.txt;../CEGVK39N/laba/dataset/1/0144.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0145.txt;../CEGVK39N/laba/dataset/1/0145.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0146.txt;../CEGVK39N/laba/dataset/1/0146.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0147.txt;../CEGVK39N/laba/dataset/1/0147.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0148.txt;../CEGVK39N/laba/dataset/1/0148.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0149.txt;../CEGVK39N/laba/dataset/1/0149.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0150.txt;../CEGVK39N/laba/dataset/1/0150.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0151.txt;../CEGVK39N/laba/dataset/1/0151.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0152.txt;../CEGVK39N/laba/dataset/1/0152.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0153.txt;../CEGVK39N/laba/dataset/1/0153.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0154.txt;../CEGVK39N/laba/dataset/1/0154.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0155.txt;../CEGVK39N/laba/dataset/1/0155.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0156.txt;../CEGVK39N/laba/dataset/1/0156.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0157.txt;../CEGVK39N/laba/dataset/1/0157.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0158.txt;../CEGVK39N/laba/dataset/1/0158.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0159.txt;../CEGVK39N/laba/dataset/1/0159.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0160.txt;../CEGVK39N/laba/dataset/1/0160.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0161.txt;../CEGVK39N/laba/dataset/1/0161.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0162.txt;../CEGVK39N/laba/dataset/1/0162.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0163.txt;../CEGVK39N/laba/dataset/1/0163.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0164.txt;../CEGVK39N/laba/dataset/1/0164.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0165.txt;../CEGVK39N/laba/dataset/1/0165.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0166.txt;../CEGVK39N/laba/dataset/1/0166.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0167.txt;../CEGVK39N/laba/dataset/1/0167.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0168.txt;../CEGVK39N/laba/dataset/1/0168.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0169.txt;../CEGVK39N/laba/dataset/1/0169.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0170.txt;../CEGVK39N/laba/dataset/1/0170.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0171.txt;../CEGVK39N/laba/dataset/1/0171.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0172.txt;../CEGVK39N/laba/dataset/1/0172.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0173.txt;../CEGVK39N/laba/dataset/1/0173.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0174.txt;../CEGVK39N/laba/dataset/1/0174.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0175.txt;../CEGVK39N/laba/dataset/1/0175.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0176.txt;../CEGVK39N/laba/dataset/1/0176.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0177.txt;../CEGVK39N/laba/dataset/1/0177.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0178.txt;../CEGVK39N/laba/dataset/1/0178.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0179.txt;../CEGVK39N/laba/dataset/1/0179.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0180.txt;../CEGVK39N/laba/dataset/1/0180.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0181.txt;../CEGVK39N/laba/dataset/1/0181.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0182.txt;../CEGVK39N/laba/dataset/1/0182.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0183.txt;../CEGVK39N/laba/dataset/1/0183.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0184.txt;../CEGVK39N/laba/dataset/1/0184.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0185.txt;../CEGVK39N/laba/dataset/1/0185.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0186.txt;../CEGVK39N/laba/dataset/1/0186.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0187.txt;../CEGVK39N/laba/dataset/1/0187.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0188.txt;../CEGVK39N/laba/dataset/1/0188.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0189.txt;../CEGVK39N/laba/dataset/1/0189.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0190.txt;../CEGVK39N/laba/dataset/1/0190.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0191.txt;../CEGVK39N/laba/dataset/1/0191.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0192.txt;../CEGVK39N/laba/dataset/1/0192.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0193.txt;../CEGVK39N/laba/dataset/1/0193.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0194.txt;../CEGVK39N/laba/dataset/1/0194.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0195.txt;../CEGVK39N/laba/dataset/1/0195.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0196.txt;../CEGVK39N/laba/dataset/1/0196.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0197.txt;../CEGVK39N/laba/dataset/1/0197.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0198.txt;../CEGVK39N/laba/dataset/1/0198.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0199.txt;../CEGVK39N/laba/dataset/1/0199.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0200.txt;../CEGVK39N/laba/dataset/1/0200.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0201.txt;../CEGVK39N/laba/dataset/1/0201.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0202.txt;../CEGVK39N/laba/dataset/1/0202.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0203.txt;../CEGVK39N/laba/dataset/1/0203.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0204.txt;../CEGVK39N/laba/dataset/1/0204.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0205.txt;../CEGVK39N/laba/dataset/1/0205.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0206.txt;../CEGVK39N/laba/dataset/1/0206.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0207.txt;../CEGVK39N/laba/dataset/1/0207.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0208.txt;../CEGVK39N/laba/dataset/1/0208.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0209.txt;../CEGVK39N/laba/dataset/1/0209.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0210.txt;../CEGVK39N/laba/dataset/1/0210.txt;1
C:/Users/marGO.LAPTOP-CEGVK39N/laba/dataset/1/0211.txt;../CEGVK39N/laba/dataset/1/0211.txt;1
